Symbol,baseMean,log2FoldChange,padj
Zcchc12,0.682315994,-0.400482036,
Cab39,2569.280558,0.18754559,0.375461099
Cyld,903.0362178,0.018449126,0.941275064
Micall2,65.23833361,-0.073918655,0.888994579
Zscan12,200.7917033,0.079408253,0.737331218
Cysrt1,6.410895658,-0.615938721,
Rbm42,1272.535294,-0.005483369,0.980183666
Oxsr1,1798.260069,-0.029178492,0.858361743
Psma8,3.401247579,-0.640908999,
Ttll7,491.2466623,2.074170885,0.068645706
Cuedc2,1036.667789,0.03251003,0.863209825
Cox6b1,4674.076489,0.127134448,0.661777001
Tubb4b,3497.317806,-0.281779012,0.226948517
Kcnk9,0.097954331,0.577922156,
Dnajc12,100.3186059,0.459575737,0.19927554
Dner,3.592733208,-0.617949815,
Kif15,20.72581691,0.042716624,0.970891819
Wdr44,262.4267624,-0.039560858,0.880884239
Stpg3,0.987743024,1.028913589,
Decr2,557.6540105,-0.060218111,0.82900947
Anln,184.686299,-0.009434437,0.985351322
Tent4b,694.8114036,0.176101473,0.261583809
Rps27l,588.0134537,0.12131652,0.660383648
Klhl13,762.9060769,-0.087347686,0.740578724
Slitrk2,7.203120061,-0.133715062,
Mbd5,643.6786101,0.00934164,0.974654456
Fam135b,0.078829579,-0.315163641,
Noxa1,0.149592998,0.097030959,
Cnep1r1,767.2639643,-0.026177519,0.91418638
Entpd8,0.739514594,-0.627751298,
Slc6a20a,3.008978825,-0.707068272,
Dpp10,0.146383725,0.097030959,
Atoh7,2.226741463,-0.932881328,
Sun1,1881.025746,-0.099027027,0.569087607
Jmjd4,225.3322135,0.30417442,0.064807012
Amdhd2,550.4868217,0.064861479,0.811751197
Topors,769.6868659,0.116401446,0.63082028
Ssx2ip,246.0193941,0.386484463,0.148824203
Igflr1,106.3906775,0.00024749,0.99965162
Lpar3,7.876171575,0.177407454,
Pnpla7,713.8996095,0.148980538,0.650773761
Plch1,1.380629236,0.195084197,
Psenen,986.5709702,0.11940747,0.288478026
Siah1a,436.5959037,0.168931703,0.179770198
Lin37,269.402137,0.054673976,0.796446169
Mrpl41,601.9405455,-0.047492318,0.866283827
Mcoln3,1.485689759,-0.091575196,
Hspb6,4102.738821,2.402366,0.039418541
Wnt4,58.81411774,1.260571873,0.511878137
Ptcra,0.078829579,-0.315163641,
Mrpl55,478.6394726,0.200194316,0.288191569
Dchs1,358.6616365,-0.032826931,0.938139717
Syde2,817.4003493,0.108672454,0.837388777
Proser3,106.3092492,0.102428477,0.758491797
Smad6,392.2504704,-0.022498342,0.964983601
Abcc12,1.894444267,0.284080703,
2410004B18Rik,257.4540843,-0.091944103,0.585333577
Dna2,51.98507288,0.225669851,0.547664094
Phkb,1946.143822,0.58784248,0.306079456
Acaa2,2588.649196,0.078226788,0.598867198
Arhgap33,76.31084935,-0.033336301,0.953536742
Arhgef26,50.7728597,-0.55650851,0.186752618
C1qa,3364.667695,-0.135136873,0.786627839
Gtdc1,272.0092838,0.333284498,0.356626006
Prodh2,0.084424089,0.577922156,
Ehmt1,1076.558467,-0.00776876,0.962665058
Rap2b,828.5057595,-0.022046609,0.964317544
C1qc,2910.223375,-0.003211104,0.99839124
Zfp157,231.9422869,-0.153822523,0.437746106
Trpv5,0.078348701,0.577922156,
Neto2,18.50012097,0.185698348,
Fzd8,254.974018,0.194487919,0.333618371
C1qb,3445.515061,-0.121430986,0.811802956
C1ql2,0.744344373,-1.270989059,
Unc93b1,2173.614637,0.028665498,0.941957436
Piwil4,8.898013801,-0.165637913,
Trim67,275.9753584,0.131126677,0.833800242
Kirrel2,0.07100201,-0.315163641,
Zfp280c,277.4734242,0.030936595,0.918580586
Ttc7,608.4058235,-0.123665545,0.470721246
Stox1,19.13126415,-0.850237541,
Cst13,3.139376901,-1.974341124,
Stag3,9.466007743,0.095158702,
Nfkbid,27.70452942,0.060190026,0.924732491
Aifm1,880.0548352,-0.029299861,0.920181087
4921524J17Rik,204.5715019,0.114338065,0.590622338
Kdm1a,741.8309487,0.189759382,0.010809289
Elac1,512.5257519,0.138863355,0.465424663
Rab8b,765.9801705,0.113000186,0.601525201
Tmem71,91.83273404,0.293715229,0.351482666
Trappc14,466.9383698,-0.105515462,0.705320294
Slc39a12,2.165259266,0.545088058,
Aadacl2fm1,0.361319551,0.440533066,
Kifbp,1215.353485,-0.194702697,0.061173704
Lrfn3,67.37406821,0.258673168,0.449741236
Cst11,0.239850188,0.509225559,
Bcorl1,717.5850619,0.011560557,0.979419188
Clca2,24.19840277,-0.269894641,0.727563026
Wnt8b,4.84957175,0.718870908,
Cfap221,17.81946479,-0.17129873,
Trim17,269.5676257,0.041147764,0.906152272
Spryd3,518.9986482,0.121977796,0.449741236
Cnpy4,351.9743097,-0.306082882,0.073799113
Zic4,2.089696187,1.369521303,
Tmem177,427.1321606,-0.023208635,0.951593238
Anapc10,202.0274742,0.049293125,0.873555322
Taf6,1068.132795,-0.028846778,0.84087353
Tfb1m,164.5220335,-0.189099148,0.260404779
Zdhhc9,758.2675791,-0.137550146,0.501482584
Pml,957.2826884,-0.19818854,0.186802007
Trim3,901.2164001,-0.004006721,0.985564253
Otud4,1295.162051,0.097793448,0.478378155
Nxt1,180.9991615,0.14873923,0.566625296
Asap3,393.2465464,-0.090175582,0.766207671
Zfp39,172.8552472,0.017731052,0.946953379
Tns2,10716.21657,-0.077006933,0.785685738
Xpnpep2,246.7102728,-0.178776845,0.703753636
Zfp113,177.1562764,0.213755289,0.337722007
Apln,214.7764186,-0.600514223,0.195949926
Hk1,740.9050094,-0.294338932,0.202287609
Ss18,1579.148888,-0.089784812,0.447922883
Sstr4,3.072911845,-0.858856229,
Frem2,11.08743591,0.87566516,
Zscan21,357.6662295,0.291337075,0.060181113
Wdr62,821.9000528,-0.068163134,0.799323458
Mmaa,411.5425273,-0.359033425,0.003225065
Foxa2,0.668482173,-1.028590619,
Zfp146,629.6931657,0.089081145,0.635592422
Tspan15,463.8937633,0.373721932,0.12386716
Apbb1,231.2496155,-0.092171404,0.78318249
Clca3b,0.294538186,0.028336875,
Pax1,12.65934785,1.007833952,
Inhbb,1485.776329,-0.331531121,0.451353343
Smpd1,2346.763689,-0.118387302,0.410888342
Azgp1,16.87909712,0.202691911,
Paip2,2105.871011,-0.040880263,0.807030824
Cavin3,6319.116153,-0.630215394,0.027342851
Sh3glb1,11026.95951,-0.022265764,0.932314638
Rbmxl1,283.6581948,-0.059356263,0.824262163
Scd1,566575.6772,0.469642416,0.201135773
Selenof,5186.698456,-0.103339505,0.52564175
Rnf139,806.9107809,0.350346854,0.009924059
Trmt12,132.6128068,-0.050355448,0.867837464
Prr32,283.0137044,-0.716598412,0.109521151
Slc35b2,1054.076092,0.066900756,0.75607164
Lrg1,16077.91119,0.014927025,0.979880816
Gm9762,33.2592968,-0.038647535,0.939019479
Rab11fip3,1028.813312,0.301338146,0.42084837
Ttc29,0.212362498,1.402311356,
Dcaf15,264.6113203,0.271788893,0.088061282
Socs5,534.1780157,0.071619472,0.707265388
Fer1l6,25.66301307,3.143095518,0.141303045
Zcwpw1,81.6955194,0.000224685,0.99965162
Ralgapa2,4304.396301,0.068729278,0.823962149
Setd7,2353.363443,0.330169055,0.237114865
Sik2,9201.977142,-0.113088962,0.609387045
Fam91a1,2058.853278,-0.053926907,0.735055053
Trim58,0.624414236,0.690098895,
Psd,105.5220825,-0.029991106,0.934044838
Tmprss13,15.43871756,-1.830412693,
Prmt9,435.1006405,-0.026446473,0.899413066
Aff3,243.7151896,0.244331507,0.727081345
Myom3,600.7556251,1.256099776,0.335206952
Tas2r108,0.296588883,0.028338935,
Cfap61,0.659343558,0.198751259,
Lypd8l,0.303897901,0.921420159,
Arhgap10,644.6926957,0.046679146,0.937363579
Ddx1,1788.048631,-0.059350516,0.824850902
Lrrc20,562.4552724,1.689075724,0.081473638
Ndufc1,604.0594166,0.209153586,0.612397155
Il22ra1,3.04247646,-0.636596396,
Wee2,0.077152452,0.577922156,
Mgarp,5.520598672,0.214990743,
Ppp1r14a,60.88919509,-0.119209629,0.818013732
Spaca5,0.706300664,0.94802679,
Mycn,22.68362337,0.534557933,0.715671097
Nodal,0.655019023,-0.838087355,
Dennd11,359.4292356,0.236483867,0.373918186
Elf2,1042.314587,0.227182732,0.023560293
Krt80,442.6386616,-0.688254883,0.418091791
Grhl3,13.67300188,-0.534799074,
Cyb561d2,190.8168487,0.013512206,0.978126264
Pacrg,8.343093021,1.076706227,
Rbm17,1007.792047,-0.078154981,0.462548701
Prf1,11.23727566,-0.116602034,
Atg101,341.6191989,0.172021365,0.322334728
Islr,1529.008004,-0.256556906,0.60055581
Fam193a,924.5829941,-0.068326558,0.605849075
Spry1,520.0839098,-0.001906783,0.999283571
Thap1,146.2002097,-0.103471577,0.608565184
Lipt1,205.8178844,0.174800384,0.464522462
Syn1,26.64897875,-0.615298696,0.125613524
Mospd3,1126.236073,0.099357179,0.720552831
Zfyve28,74.69961005,-0.522308093,0.307096439
Fgf2,2764.399273,-0.193549683,0.316910354
Hook3,2015.858934,0.08581413,0.698013437
Mxd4,5691.244148,-0.013742065,0.953683509
Matr3,2758.177212,-0.056607524,0.740689047
Spred3,112.7866478,0.242314306,0.552128737
Clic4,9105.123972,-0.447907254,5.77e-08
Zfp692,197.407702,-0.188412086,0.45335017
Pldi,0.227093869,0.509225559,
Pomk,411.3954902,-0.174029598,0.245607968
Mex3c,722.0720755,0.204995264,0.226374293
Itih2,20.06089389,0.194940363,0.777408793
Aagab,784.1726295,-0.062187973,0.681695084
Dzank1,81.21835604,-0.117217233,0.766531015
Hgsnat,1609.573296,0.139528541,0.200461727
Kin,266.7561642,0.030687852,0.912769805
Aldh3b3,14.69912779,-0.67323974,
Rsrp1,5466.532572,0.178452101,0.222141713
4932438A13Rik,1553.257729,0.157618493,0.461922781
Gemin5,516.3261913,-0.069312313,0.747597812
Tmem97,251.5105709,0.003269654,0.993491879
Ovol2,0.567733111,-1.409654078,
Galnt6,39.37923096,-0.383051765,0.725160978
Stag1,1395.19332,-0.141447605,0.309589464
Tbcel,701.4988418,0.2451931,0.1158178
Ldlrap1,820.89547,0.069727927,0.642306755
Lsm1,386.137102,0.184477452,0.276542585
Ttc13,1177.081749,0.133647625,0.12386716
Man1c1,822.7975012,0.000773587,0.999283571
Tacc3,111.0814894,0.154292078,0.555582031
Jade3,140.6779152,-0.040465009,0.92001093
Bag4,1800.942842,0.275512002,0.176796477
Traf3ip3,55.91868464,0.214354676,0.620660416
Tap1,1171.989053,0.086198886,0.735551171
Bbs7,160.9400515,0.08148801,0.784541343
Capn15,652.1114287,-0.095213139,0.570273827
Larp1,4390.863297,0.069220236,0.686113497
H2-M1,0.283714788,0.028336772,
Mfsd2b,35.76600383,-0.017585622,0.987811179
Map4k1,117.0077686,0.152528149,0.552867896
Fam53a,828.7015786,0.373615126,0.031668609
Slc9a7,12.6116113,1.526784639,
Taf2,692.113919,-0.034886376,0.778022086
Slc12a9,458.4080293,0.033066429,0.883897313
Hrh4,1.16776746,-0.870369936,
Chst7,106.9723763,-0.061199496,0.856456092
Paqr7,708.3525225,-0.267314867,0.238693142
Nudt22,257.4001537,0.023264008,0.934815987
Actr1b,2171.221714,0.236423834,0.358261273
Letmd1,1276.481418,0.060655163,0.792070868
Uvssa,621.6122393,0.229045973,0.209129211
Dipk2b,139.5420237,-0.231541438,0.523619472
Sf3b6,655.2105011,-0.026637113,0.902739505
Ccn3,235.326263,-0.083818928,0.918691134
Letm2,172.4931662,-0.095177202,0.764361825
Srrt,1868.678402,-0.108460049,0.326061019
Pafah2,316.2525494,0.011739031,0.967967836
Kdm6a,578.5830516,0.06516681,0.699457646
Enpp1,44.27629493,0.262878079,0.749076659
Ctbp1,3419.963455,0.05162723,0.781697104
Hhat,61.39179371,0.110499802,0.739876103
Trmt6,335.6453232,-0.083569818,0.590004209
Spon2,226.5603185,-0.762180641,0.243253313
Rims2,2.737631388,-0.284404729,
Nmur2,0.146383725,0.097030959,
Rcor3,668.2314635,0.136699681,0.451353343
Atp11b,1148.068959,0.057763278,0.736197901
Icam1,461.4211646,-0.174979366,0.490425445
Htra4,74.24097697,-0.352694051,0.685952003
Cnnm4,180.7618305,0.452657817,0.027581379
Tbc1d2b,1691.494968,-0.092534907,0.717474092
Serpine1,768.2744218,-0.0676057,0.966826252
Ranbp10,1048.052436,0.154188655,0.080028787
Dmxl1,1206.499212,-0.013663039,0.957513581
Best1,31.33817439,-0.074552741,0.902183632
Endod1,645.9029681,-0.315177299,0.088305461
Depdc5,439.8432235,-0.015055311,0.939195
Vgf,0.154798396,0.990116756,
Fer1l5,132.7623458,-0.178433006,0.416995608
Slc30a1,563.9542156,0.240556753,0.452603809
Adam32,2.719007533,-0.311060391,
Uqcrh-ps1,1.356105704,0.171452618,
Vnn1,444.6470217,-0.403568598,0.789051617
Cep85,449.2134614,0.349793383,0.567085789
Tulp1,1.504741322,0.816978118,
Arid5a,351.857437,0.29778149,0.339698318
Slc22a20,0.077152452,0.577922156,
Slc18b1,1107.908212,-0.342163129,0.144533562
Azin1,1464.258684,-0.118026837,0.65188114
Ints7,817.2564506,0.01379584,0.953536742
Fbxo27,82.84321907,-0.258592055,0.348091011
Klf10,963.7787557,0.064644533,0.772980107
Tedc1,14.04593413,-0.170239126,
Acp7,16.40940991,-4.065554191,
Uggt1,1588.539986,-0.077861925,0.762647828
Dtl,30.23389515,-0.221241723,0.78988265
Thoc2,1713.735345,-0.048238101,0.708423422
Tbx10,0.069231273,-0.315163641,
Erv3,0.912640069,0.923028126,
Asxl2,768.5307251,0.050974837,0.792470054
Ubr5,4569.809506,0.112219533,0.360610557
Slc2a12,188.0861963,0.032427594,0.94710535
Zmat4,0.986172989,-0.754451308,
Cib2,2033.945048,0.167693242,0.627148453
Nenf,1345.281756,-0.04758298,0.840894491
Fam168b,2544.544016,-0.060229323,0.678929651
Arhgef4,109.7221973,-0.482174211,0.405761392
Pank2,1238.524331,0.060611144,0.639799
Ppfia1,1352.419277,-0.123728248,0.317796822
Mavs,1897.795254,-0.026356812,0.866283827
Bcdin3d,97.8787457,0.133291675,0.562538628
Atg14,322.6371193,-0.024244218,0.933011986
Mrpl47,778.848372,0.292159631,0.193460487
Rapgef6,732.3879555,-0.140126842,0.283423534
Fbxo34,298.1305993,0.223782666,0.107227522
H2-M11,4.336169764,1.505412681,
Shank2,11.68719993,1.114335638,
Aldh8a1,0.310299549,1.765105219,
Dlgap5,11.5999207,0.03173599,
H2-DMb2,49.84311315,0.418815404,0.54035359
Plekhg2,818.9176768,-0.045046058,0.835214805
Zdhhc18,905.8955225,0.293122776,0.081909646
Rps16,5026.431624,-0.019536465,0.918691134
Vash2,25.13434587,0.154787298,0.854956141
Mcrs1,663.2495788,0.306382916,0.200461727
Wdhd1,55.09275662,0.204995168,0.551368592
Tob1,3009.156602,0.317080006,0.385184491
Ephx3,53.54185808,-0.566082994,0.340582823
Pkd2l1,0.637490808,0.69329413,
Kcnh3,1.316955736,3.244246058,
Gch1,66.19871788,0.242527732,0.340014869
Rskr,10.23067111,-0.399755788,
Clba1,40.02106153,0.364422323,0.50396993
Kdf1,6.069532744,-0.813188744,
Nme1,694.2473095,0.027590725,0.929974482
Adgrl3,28.45264754,-0.193011634,0.791249103
Osbpl5,1106.991063,-0.19830195,0.053587385
Bclaf1,1942.633002,0.135297287,0.23575951
Kcnmb2,0.069231273,-0.315163641,
Tnfrsf23,98.95599237,0.179978951,0.664228504
Spag1,70.13820006,-0.154695704,0.656545598
Atoh8,248.2957047,-0.150827279,0.674281022
Wdtc1,2149.590744,0.253155609,0.288191569
Kcnk2,399.1255482,-0.163909455,0.753163996
Cldn11,11.1368539,0.398641287,
Rgs22,0.752434224,0.505247499,
Cdkn3,22.79417825,-0.287294135,0.693007098
Slc25a43,6.19497299,-0.001332124,
Zbtb42,123.7038024,0.234807164,0.437512955
Zfp60,275.9683184,-0.024939111,0.928350399
Prkci,1564.128482,0.053651863,0.798407418
Vps13b,1452.840229,-0.105597424,0.387389857
H2-DMa,617.8994155,-0.051131432,0.84057182
Phc3,1528.997132,-0.041744223,0.810957485
Kctd8,0.310286935,0.921420159,
Slc20a2,1237.292628,0.423861611,0.053587385
Gdf7,3.075679359,0.978840996,
Gpr160,289.0384479,-0.332130717,0.165932741
Cdkn1c,595.3344872,-0.17635924,0.475151724
Ldah,1712.193624,-0.151934332,0.207657786
Rfx7,600.9830795,0.275588376,0.280716682
Inf2,1488.805425,-0.191737375,0.259433361
Esyt3,27.66417247,-0.122515696,0.923464877
Armc3,3.846902025,-0.695803123,
Atp8a1,655.6157504,0.424964132,0.329716842
Aspg,33.79472682,1.222677436,0.153927305
Ahdc1,851.1795579,-0.131008919,0.64224198
Ddhd1,679.0961319,0.116764845,0.633923711
Lzts3,309.0289022,-0.006945757,0.9854389
Tecta,1.494445715,2.304763051,
Cd81,6985.904687,-0.115002926,0.407449773
Spag6,8.780384664,0.458301186,
Fam13a,9926.961466,-0.215609362,0.75711373
Cisd1,1084.653848,0.369933736,0.106000204
Fermt2,4408.909706,-0.010883598,0.978126264
Ccdc33,0.764788983,-0.097396245,
Tmem33,1319.569367,-0.212786721,0.15169978
Gnpnat1,438.4796538,-0.065058853,0.755932305
Ckap2,16.64863851,-0.540168262,
Avp,0.225320506,0.509229261,
Mynn,507.8611,0.056647909,0.728854475
Themis2,332.4754033,-0.153189054,0.597845823
2810032G03Rik,37.84945837,-0.154830536,0.826728878
Limch1,916.0378207,0.704753983,0.136564248
Actrt3,0.507861761,0.294401101,
Nek5,2.794335773,0.450965826,
Mrps26,670.5471285,0.125480707,0.296870826
Eef1a1,80771.38214,-0.147700539,0.106118725
Phyhipl,132.8116114,-0.037674931,0.895710029
Fam222b,489.5916994,0.082840873,0.777408793
Xkr8,244.5212598,-0.040356376,0.910475324
Ppp1r16b,261.6042091,-0.550615081,0.023754387
Ptger2,45.3974414,-0.251214463,0.713063142
Actr5,207.8074417,-0.091429168,0.690988467
Slc16a9,381.0297789,0.240825158,0.5871468
Slc32a1,0.077152452,0.577922156,
Mrpl23,418.9743157,0.153189464,0.512460589
Pced1a,493.8032294,-0.054709522,0.807030824
Dzip1l,64.00274113,0.124144974,0.806268349
Coa8,875.3189232,0.066495028,0.777914627
Vopp1,317.7118727,0.156534779,0.291949947
Phf12,1224.468462,0.100781198,0.389959276
N4bp2,352.2318215,0.059047744,0.771901512
Adh4,0.590929446,1.276349487,
Iqch,5.916172896,0.166270516,
Rpl10a,3123.723804,0.056936264,0.687164287
Fam76b,421.677521,0.19757432,0.12386716
D630003M21Rik,23.26058517,0.116491764,0.87534155
Ctnna1,5388.091643,-0.22164153,0.011577693
Fbxw17,347.9005583,-0.157375952,0.727509786
Abhd18,163.0671738,0.215171658,0.394627627
Tgm2,6318.640421,0.035681456,0.935870994
Smim14,2716.632181,-0.027337468,0.877965552
Tspan14,2018.306871,-0.088929426,0.709108974
Ppm1k,407.2796683,-0.075903604,0.844502962
Gm5884,12.55031501,0.149892793,
Sh2d4b,57.60577845,-1.147584584,0.07602723
Vstm2l,0.689593268,-1.043022691,
Fdxacb1,148.3520401,-0.015142805,0.960462541
Rtkn2,12.17730298,-0.545595778,
Nmrk1,185.7967584,0.112659951,0.565615446
Ifi206,37.8858299,-0.172955258,0.810545325
Iars,862.6420161,0.094158024,0.808971006
Cpe,930.4493305,0.703305643,0.141303045
Zfp365,21.14001142,-0.019638148,0.990084842
Nufip2,805.9535809,0.175967077,0.497266719
Aim2,51.41612457,0.076669105,0.852495629
Egr2,85.16875553,-0.145644026,0.91418638
Ackr1,444.3138206,-0.092967942,0.808277033
Jmjd1c,1199.046416,-0.099981365,0.611690895
Stk35,734.0604744,-0.052387636,0.818865468
Dusp8,325.2224231,0.950524722,0.05480225
Wdr19,224.2983314,-0.043667177,0.893918909
Pcdh18,220.6260603,-0.012762107,0.975652369
H2az1,745.2036345,0.125275218,0.352116354
Rcor1,747.4060323,0.081714735,0.646103654
Sirpa,2100.192365,-0.041917528,0.89148856
Ankrd9,247.9066704,1.468713273,0.065006878
Bri3bp,311.6401449,0.1689475,0.52968884
Ankrd13b,272.5183891,0.350481821,0.125613524
Tmem156,6.111233665,0.421402305,
Ndufv1,3375.733209,0.257813432,0.199421404
Ddx60,178.0024581,-0.025504321,0.940697302
Bank1,82.68050691,0.166460676,0.781017876
Ssh2,1687.317024,0.093694826,0.856110745
Bicd2,1551.255813,-0.333765569,2.29e-05
Smarce1,999.0274973,-0.178688503,0.058147534
Scarb1,4195.145054,-0.23054837,0.434359733
Chchd5,260.6498007,0.084668042,0.662587756
Inpp4b,183.0944569,-0.184023598,0.692197216
Crp,0.918603015,2.115243432,
Ccr7,10.59216689,1.041674854,
Fgd3,84.11821119,0.358269943,0.44931714
Ano10,2441.725702,-0.093042037,0.642224809
A4gnt,0.231395894,0.509229413,
Wdr20,376.0137708,0.169645095,0.23578037
Nsrp1,424.5088799,0.214350878,0.283423534
Card19,635.3925208,0.488713254,0.052347382
Rflna,11.62062164,-0.537954431,
Zc3h7a,1446.578352,-0.075373416,0.537124502
Ninj1,1223.993898,0.174006692,0.575149114
1110032A03Rik,1149.881054,-0.040220946,0.772224508
Snn,982.3774324,0.096726117,0.501991739
Itprid1,0.373083373,-0.443849212,
Muc5ac,0.069231273,-0.315163641,
6430571L13Rik,90.51613239,2.136972282,0.09854857
Ccdc92,25.64494252,0.087347238,0.946953379
Gm9725,161.0016536,0.250312653,0.378245448
Wnk2,281.7595068,2.342116977,0.10263895
Sh3rf3,30.44475765,-0.202963287,0.699936629
Rmi2,7.845408431,0.673320993,
Rara,661.7693167,0.112652408,0.660262926
Dhx38,774.8327702,-0.022223075,0.852027432
Slc9b2,81.23552995,-0.346055892,0.535880757
Igsf9,58.61400365,-0.232014245,0.805382131
Slc24a2,4.055953997,-1.058352045,
Parp11,383.364625,0.104959687,0.662937607
Arap2,855.070494,-0.437719468,0.047334824
Acd,562.8395327,0.083641033,0.765356322
Cramp1,851.8660406,-0.100959604,0.597576439
Hpf1,279.2937398,0.060661043,0.733788422
Acer2,1076.197233,0.185027431,0.698197476
Dnajc22,0.330607935,1.813993562,
Ccdc138,41.69171418,-0.201761536,0.540430231
Dnah10,8.864361982,-0.341525011,
Wipf2,556.6537145,0.060133714,0.758615935
Fam120a,5742.166953,-0.055296218,0.693007098
Rapgefl1,56.77916933,0.014547595,0.9963358
Mindy4,206.0789818,0.034672192,0.946953379
Atp6v0a2,1545.816719,0.09571569,0.402337924
Dennd4c,927.0147289,0.18249935,0.302600112
Phf2,1751.134314,0.101252222,0.306023674
Kcnj9,1.630920671,1.252597436,
Tigar,435.7588972,0.905105244,0.075979857
Igsf8,3313.814525,0.202669057,0.38960907
Socs1,102.9255651,-0.2530987,0.720918219
Gcc2,692.2474277,-0.050929359,0.769783979
Ptpdc1,442.480527,0.100541823,0.53454595
Cct8l1,1.565115672,-0.007784912,
Sult6b1,6.837947497,-0.2964043,
Mrm3,174.1113748,-0.031538048,0.932026012
Haus6,184.7218123,0.008463064,0.978219246
Dexi,429.8557704,0.312859468,0.024009824
Kmt2c,2160.867595,-0.07303445,0.704634553
Dbil5,5.098688366,0.388353608,
Nod1,1575.506295,-0.205888372,0.427340909
Smim3,60.14404384,0.626711974,0.206749492
Dlec1,167.8720056,-0.561695734,0.004296952
Cldn22,219.6661909,-0.015869937,0.978213647
Mturn,2714.60511,-0.548748954,0.128691974
Csf3,0.377061228,-0.45912357,
Rnf144b,532.7474705,0.031844167,0.968677148
Cdkn2aip,308.007092,0.154789057,0.308964624
Cntln,408.2873709,-0.037246119,0.893239173
Npy6r,0.394678005,1.302956274,
Galnt11,630.5311671,-0.037874055,0.803087599
Fkbp14,598.3902436,-0.316454695,0.001985655
Kcna6,43.96610361,-0.387298333,0.401700595
Tmem237,188.6115815,-0.159554898,0.33128197
Kdm1b,839.3598944,-0.063697838,0.565317192
Opa1,2301.751258,0.131435142,0.60930446
Cnbd2,923.9128485,0.17872966,0.365319168
Hspb2,248.9544019,0.887802555,0.096816498
Atp13a4,8.17161994,-0.86795026,
Sbno1,1713.739735,0.039145129,0.716693758
Trappc11,1107.627794,-0.024281054,0.861072871
AW551984,91.83333872,-0.740760388,0.340271618
